engine,engine_version,model_id,preprocessing,image_id,group_id,timestamp_seconds,tags,line_count,ground_truth,normalized_ground_truth,raw_output,normalized_output,edit_distance,reference_characters,exact_match,whitespace_free_edit_distance,whitespace_free_reference_characters,confidence,preprocessing_ms,inference_ms,total_ms,error
easyocr,1.7.2,korean_g2,scale2x,g08_f01,g08,419.983333,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중 ""YXY:aa기"," ,   방마저스트으로 다재다능도 완성시켜중 ""YXY:aa기",16,19,False,11,17,0.028022552569649244,2.853299993148539,113.8546000001952,116.70939999748953,
easyocr,1.7.2,korean_g2,scale2x,g08_f02,g08,420.0,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중 ~YXY:aa기"," ,   방마저스트으로 다재다능도 완성시켜중 ~YXY:aa기",16,19,False,11,17,0.0387535746255538,2.8721000053337775,98.93439999723341,101.80799999943702,
easyocr,1.7.2,korean_g2,scale2x,g08_f03,g08,420.016667,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중  ~ YXY:aa"," ,   방마저스트으로 다재다능도 완성시켜중  ~ YXY:aa",17,19,False,10,17,0.024633714364016995,3.1776000032550655,107.67959999793675,110.85920000186889,
easyocr,1.7.2,korean_g2,grayscale,g01_f01,g01,9.983333,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,"5 /_   바로 방결다리서쫓인데   ""미-입 인","5 /_   바로 방결다리서쫓인데   ""미-입 인",18,11,False,10,10,0.011667992075460792,2.529799996409565,112.08589999296237,114.61710000003222,
easyocr,1.7.2,korean_g2,grayscale,g01_f02,g01,10.0,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,3 >_   바로 방결다리서쫓인데   미-입 인,3 >_   바로 방결다리서쫓인데   미-입 인,17,11,False,9,10,0.016002096321382192,2.7242999931331724,117.6606000008178,120.38619999657385,
easyocr,1.7.2,korean_g2,grayscale,g01_f03,g01,10.016667,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,3 >_   바로 방결다리서쫓인데   미-입 인,3 >_   바로 방결다리서쫓인데   미-입 인,17,11,False,9,10,0.0324238727062383,2.6145000010728836,106.33529999904567,108.95090000121854,
easyocr,1.7.2,korean_g2,grayscale,g02_f01,g02,19.983333,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'_ 로   1런@틀 예상 못하는데  7 타 59 인,'_ 로   1런@틀 예상 못하는데  7 타 59 인,20,13,False,11,10,0.015334741520286377,2.715800001169555,102.02280000521569,104.73990000173217,
easyocr,1.7.2,korean_g2,grayscale,g02_f02,g02,20.0,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'_ 로   1런@틀 예상 못하는데  T 타 59 인,'_ 로   1런@틀 예상 못하는데  T 타 59 인,20,13,False,11,10,0.013298817806346728,2.5574999963282607,106.35850000107894,108.91699999774573,
easyocr,1.7.2,korean_g2,grayscale,g02_f03,g02,20.016667,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'_ 로   1런@틀 예상 못하는데  7 타 58 인,'_ 로   1런@틀 예상 못하는데  7 타 58 인,20,13,False,11,10,0.012343808977352124,2.587599999969825,111.35040000226581,113.93899999529822,
easyocr,1.7.2,korean_g2,grayscale,g03_f01,g03,93.983333,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.1193117106106314,2.7375999998184852,54.081700000097044,56.820199999492615,
easyocr,1.7.2,korean_g2,grayscale,g03_f02,g03,94.0,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.10489351533617204,2.712200002861209,54.59720000362722,57.31070000183536,
easyocr,1.7.2,korean_g2,grayscale,g03_f03,g03,94.016667,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.1039110955995387,2.807500000926666,57.094099996902514,59.902799999690615,
easyocr,1.7.2,korean_g2,grayscale,g04_f01,g04,129.983333,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림, ` 방결마공점이 글어 로망 영향력이 지림미? 학의, ` 방결마공점이 글어 로망 영향력이 지림미? 학의,12,20,False,9,16,0.1275980395117582,2.65909999870928,55.5367999986629,58.19750000227941,
easyocr,1.7.2,korean_g2,grayscale,g04_f02,g04,130.0,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림, ` 방결마공점이 글어 로망 영향력이 지림미? 학의, ` 방결마공점이 글어 로망 영향력이 지림미? 학의,12,20,False,9,16,0.12323399432296495,2.824099996360019,58.28699999983655,61.112299998058006,
easyocr,1.7.2,korean_g2,grayscale,g04_f03,g04,130.016667,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림, ` 방결마공점이 글어 로망 영향력이 지림미? 학의, ` 방결마공점이 글어 로망 영향력이 지림미? 학의,12,20,False,9,16,0.1088545899769566,2.5850000020000152,51.68030000641011,54.2663000014727,
easyocr,1.7.2,korean_g2,grayscale,g05_f01,g05,219.983333,short|one_line|light_background|combat_background,1,달려잇,달려잇,"스dp"" __ 달려릿  . [","스dp"" __ 달려릿  . [",14,3,False,9,3,0.0006098144825966052,2.6529000024311244,102.99710000253981,105.65119999955641,
easyocr,1.7.2,korean_g2,grayscale,g05_f02,g05,220.0,short|one_line|light_background|combat_background,1,달려잇,달려잇,T 5! 설 W _달려잇 I - ` 13빌인,T 5! 설 W _달려잇 I - ` 13빌인,21,3,False,13,3,0.0008358895324563209,2.542499998526182,98.40389999590116,100.94740000204183,
easyocr,1.7.2,korean_g2,grayscale,g05_f03,g05,220.016667,short|one_line|light_background|combat_background,1,달려잇,달려잇,'@ /  __ 달려릿? 모,'@ /  __ 달려릿? 모,13,3,False,8,3,0.02015877828963383,2.698100004636217,109.3881999986479,112.08759999863105,
easyocr,1.7.2,korean_g2,grayscale,g06_f01,g06,249.983333,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀배고 다음 작에 잡으면 되조  ) .1ge 인,:   풀배고 다음 작에 잡으면 되조  ) .1ge 인,17,17,False,11,12,0.03644150979834624,2.6270999951520935,105.53129999607336,108.1594999996014,
easyocr,1.7.2,korean_g2,grayscale,g06_f02,g06,250.0,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀배고 다음 작에 잡으면 되조  ) .1ge인,:   풀배고 다음 작에 잡으면 되조  ) .1ge인,16,17,False,11,12,0.02912985480778446,7.498800005123485,111.12010000215378,118.62019999534823,
easyocr,1.7.2,korean_g2,grayscale,g06_f03,g06,250.016667,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀배고 다음 팀에 잡으면 되조  ).1ge 인,:   풀배고 다음 팀에 잡으면 되조  ).1ge 인,16,17,False,11,12,0.038918423386797706,2.693000002182089,117.36460000247462,120.05920000228798,
easyocr,1.7.2,korean_g2,grayscale,g07_f01,g07,353.983333,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,"' `   여기서 디테일이 좀 있는데 "" 산입인","' `   여기서 디테일이 좀 있는데 "" 산입인",12,14,False,6,11,0.06902238718590382,2.5660000028437935,101.94860000046901,104.51569999713684,
easyocr,1.7.2,korean_g2,grayscale,g07_f02,g07,354.0,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,' `   여기서 디테일이 좀 있는데' |산입인,' `   여기서 디테일이 좀 있는데' |산입인,12,14,False,7,11,0.06668090667676133,2.754300003289245,104.80010000173934,107.55570000037551,
easyocr,1.7.2,korean_g2,grayscale,g07_f03,g07,354.016667,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,'    여기서 디테일이 좀 있는데  산 입인,'    여기서 디테일이 좀 있는데  산 입인,11,14,False,4,11,0.11150631863634106,2.5846000062301755,46.005500000319444,48.590900005365256,
easyocr,1.7.2,korean_g2,grayscale,g08_f01,g08,419.983333,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중 ""YXY:aaa'"," ,   방마저스트으로 다재다능도 완성시켜중 ""YXY:aaa'",17,19,False,12,17,0.030705042060922234,7.403700001304969,106.92060000292258,114.32559999957448,
easyocr,1.7.2,korean_g2,grayscale,g08_f02,g08,420.0,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중 ""~VXY:aaa'"," ,   방마저스트으로 다재다능도 완성시켜중 ""~VXY:aaa'",18,19,False,13,17,0.024481533428921034,2.59649999497924,115.17340000136755,117.77129999973113,
easyocr,1.7.2,korean_g2,grayscale,g08_f03,g08,420.016667,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중  ~YXl;aa_'"," ,   방마저스트으로 다재다능도 완성시켜중  ~YXl;aa_'",18,19,False,12,17,0.015148829947028075,2.6932000037049875,110.64840000472032,113.34250000072643,
easyocr,1.7.2,korean_g2,contrast,g01_f01,g01,9.983333,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,7 >   바로 방결다리서쫓인데 어:  : .,7 >   바로 방결다리서쫓인데 어:  : .,16,11,False,8,10,0.05425095439777543,3.009599997312762,117.6811000041198,120.69169999449514,
easyocr,1.7.2,korean_g2,contrast,g01_f02,g01,10.0,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,3 >   바로 방결다리서쫓인데 어:  :.,3 >   바로 방결다리서쫓인데 어:  :.,15,11,False,8,10,0.03461245497906373,2.961999998660758,103.74810000212165,106.71120000188239,
easyocr,1.7.2,korean_g2,contrast,g01_f03,g01,10.016667,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,0 >   바로 방결다리서쫓인데 :  : .,0 >   바로 방결다리서쫓인데 :  : .,15,11,False,7,10,0.09555499165354626,2.9236999980639666,98.5450000007404,101.4699000006658,
easyocr,1.7.2,korean_g2,contrast,g02_f01,g02,19.983333,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,' 로   1런@틀 예상 못하는데 7 타  :,' 로   1런@틀 예상 못하는데 7 타  :,16,13,False,8,10,0.05172004440712403,2.9359000036492944,108.54820000531618,111.4852000027895,
easyocr,1.7.2,korean_g2,contrast,g02_f02,g02,20.0,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,' 로   1런@틀 예상 못하는데  7 타 V :,' 로   1런@틀 예상 못하는데  7 타 V :,18,13,False,9,10,0.030085574258963556,6.893600002513267,97.71310000360245,104.60779999993974,
easyocr,1.7.2,korean_g2,contrast,g02_f03,g02,20.016667,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,' 로   1런@틀 예상 못하는데  7 타 V :,' 로   1런@틀 예상 못하는데  7 타 V :,18,13,False,9,10,0.03007251813318814,2.938400000857655,95.80689999711467,98.74639999907231,
easyocr,1.7.2,korean_g2,contrast,g03_f01,g03,93.983333,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,  선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갈니다 ; : `,  선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갈니다 ; : `,15,36,False,10,30,0.09512615163491075,3.420699998969212,95.31789999891771,98.73960000550142,
easyocr,1.7.2,korean_g2,contrast,g03_f02,g03,94.0,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,  선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갈니다 ; : `,  선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갈니다 ; : `,15,36,False,10,30,0.09456804013334341,3.0031999995117076,104.66430000087712,107.66850000072736,
easyocr,1.7.2,korean_g2,contrast,g03_f03,g03,94.016667,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,  선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갈니다 ; : `,  선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갈니다 ; : `,15,36,False,10,30,0.0828659912211426,3.038499999092892,97.7363999991212,100.77579999779118,
easyocr,1.7.2,korean_g2,contrast,g04_f01,g04,129.983333,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,'*   방결마공점이 글어 로망 영향력이 지림_거 _,'*   방결마공점이 글어 로망 영향력이 지림_거 _,13,20,False,9,16,0.020737344720438262,3.0138000001898035,96.38789999735309,99.40289999940433,
easyocr,1.7.2,korean_g2,contrast,g04_f02,g04,130.0,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,'   방결마공점이 글어 로망 영향력이 지림_거 _,'   방결마공점이 글어 로망 영향력이 지림_거 _,12,20,False,8,16,0.033499740975010336,3.3961000008275732,96.78649999841582,100.18349999882048,
easyocr,1.7.2,korean_g2,contrast,g04_f03,g04,130.016667,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,'   방결마공점이 글어 로망 영향력이 지림_거  _,'   방결마공점이 글어 로망 영향력이 지림_거  _,13,20,False,8,16,0.0275061547484082,2.931499999249354,92.47329999925569,95.40589999960503,
easyocr,1.7.2,korean_g2,contrast,g05_f01,g05,219.983333,short|one_line|light_background|combat_background,1,달려잇,달려잇,모:별 .오4- __ 달려릿 요 .|  [,모:별 .오4- __ 달려릿 요 .|  [,21,3,False,14,3,0.0009273310948610836,2.885900001274422,106.53639999509323,109.42329999670619,
easyocr,1.7.2,korean_g2,contrast,g05_f02,g05,220.0,short|one_line|light_background|combat_background,1,달려잇,달려잇, .p4) _달려릿  IC   .리 ^ 모, .p4) _달려릿  IC   .리 ^ 모,21,3,False,12,3,0.0031973011320645286,2.932299998064991,105.19820000627078,108.1315999981598,
easyocr,1.7.2,korean_g2,contrast,g05_f03,g05,220.016667,short|one_line|light_background|combat_background,1,달려잇,달려잇,'@ /  __ 달려릿s 시 ^ 모,'@ /  __ 달려릿s 시 ^ 모,17,3,False,10,3,0.04566058854603641,2.9422000006888993,105.19009999552509,108.13329999655252,
easyocr,1.7.2,korean_g2,contrast,g06_f01,g06,249.983333,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠, :y   풀배고 다음 팀에 잡으면 되조  ) 시 o:`, :y   풀배고 다음 팀에 잡으면 되조  ) 시 o:`,18,17,False,11,12,0.011596956431558426,2.9322000045794994,100.77370000362862,103.7069000012707,
easyocr,1.7.2,korean_g2,contrast,g06_f02,g06,250.0,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠, :y   풀배고 다음 팀에 잡으면 되조  ) 기 o:`, :y   풀배고 다음 팀에 잡으면 되조  ) 기 o:`,18,17,False,11,12,0.015538075755487801,3.2327000008081086,110.6186000033631,113.85229999723379,
easyocr,1.7.2,korean_g2,contrast,g06_f03,g06,250.016667,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠, :   풀배고 다음 팀에 잡으면 되조 ) 시 o:`, :   풀배고 다음 팀에 잡으면 되조 ) 시 o:`,16,17,False,10,12,0.01981757867749486,2.9628999982378446,102.33270000026096,105.29659999883734,
easyocr,1.7.2,korean_g2,contrast,g07_f01,g07,353.983333,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,"' `   여기서 디테일이 좀 잇는데 "" I :","' `   여기서 디테일이 좀 잇는데 "" I :",13,14,False,6,11,0.10591967994321361,2.78019999677781,48.633099999278784,51.41410000214819,
easyocr,1.7.2,korean_g2,contrast,g07_f02,g07,354.0,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,' `   여기서 디테일이 좀 잇는데 ' ; :,' `   여기서 디테일이 좀 잇는데 ' ; :,13,14,False,6,11,0.10692173023106241,2.8300999983912334,50.033599996822886,52.864799996314105,
easyocr,1.7.2,korean_g2,contrast,g07_f03,g07,354.016667,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,' `   여기서 디테일이 좀 잇는데 ' ; :,' `   여기서 디테일이 좀 잇는데 ' ; :,13,14,False,6,11,0.07670160282745937,3.022400000190828,109.61649999808287,112.63979999785079,
easyocr,1.7.2,korean_g2,contrast,g08_f01,g08,419.983333,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,"' ,   방마저스트으로 다재다능도 완성시켜중 ~YX공;e 모","' ,   방마저스트으로 다재다능도 완성시켜중 ~YX공;e 모",17,19,False,11,17,0.10444128402707224,2.867200004402548,51.86620000313269,54.734400000597816,
easyocr,1.7.2,korean_g2,contrast,g08_f02,g08,420.0,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,"' ,   방마저스트으로 다재다능도 완성시켜중 ""~ Y시공;? 모:","' ,   방마저스트으로 다재다능도 완성시켜중 ""~ Y시공;? 모:",20,19,False,13,17,0.031149831605089207,2.8531999996630475,105.43029999826103,108.28440000477713,
easyocr,1.7.2,korean_g2,contrast,g08_f03,g08,420.016667,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,"' ,   방마저스트으로 다재다능도 완성시켜중 ~Y시공;e 모","' ,   방마저스트으로 다재다능도 완성시켜중 ~Y시공;e 모",17,19,False,11,17,0.05900185634432786,2.911799994762987,93.25730000273325,96.17040000011912,
